2020-01-26 12:30:06,367 [INFO :__main__] My PID is 17799
2020-01-26 12:30:06,368 [INFO :__main__] Namespace(att_vec_size=256, batch_size=64, beam_size=1, brnn_merge='concat', cuda_seed=12345, curriculum=0, dec_dropout=0.0, dec_init='simple', dec_rnn_size=256, dev_input_src='/idiap/temp/jbello/data/validation/neusum/val.src.txt', dev_ref='/idiap/temp/jbello/data/validation/neusum/val.tgt.txt', doc_brnn=True, doc_dropout=0.2, doc_enc_size=256, dump_epoch_checkpoint=False, epochs=100, eval_per_batch=1000, extra_shuffle=True, force_max_len=True, freeze_word_vecs_enc=True, gpus=[0], halve_lr_bad_count=100000, input_feed=1, layers=1, learning_rate=0.001, learning_rate_decay=0.5, log_home='/idiap/temp/jbello/training/neusum/neusum_in_domain/sent3_100k_100d_80s/', log_interval=100, max_decode_step=3, max_doc_len=80, max_generator_batches=32, max_grad_norm=5, max_sent_length=100, max_weight_value=15, maxout_pool_size=2, norm_lambda=20, online_process_data=True, optim='adam', param_init=0.1, pre_word_vecs_dec=None, pre_word_vecs_enc='/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_80s/glove.100k.100d.txt', process_shuffle=False, save_path='/idiap/temp/jbello/training/neusum/neusum_in_domain/sent3_100k_100d_80s/', seed=12345, self_att_size=512, sent_brnn=True, sent_dropout=0.3, sent_enc_size=256, src_vocab='/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_80s/vocab.txt.100k', start_decay_at=8, start_epoch=1, start_eval_batch=1000, tgt_vocab='/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_80s/vocab.txt.100k', train_oracle='/idiap/temp/jbello/data/training/neusum/train.rouge_bigram_F1.oracle.regGain', train_src='/idiap/temp/jbello/data/training/neusum/train.src.txt', train_src_rouge='/idiap/temp/jbello/data/training/neusum/train.rouge_bigram_F1.oracle.regGain', train_tgt='/idiap/temp/jbello/data/training/neusum/train.tgt.txt', use_self_att=False, word_vec_size=100)
2020-01-26 12:30:06,420 [INFO :__main__] My seed is 12345
2020-01-26 12:30:11,555 [INFO :__main__] My cuda seed is 12345
2020-01-26 12:30:11,560 [INFO :onlinePreprocess] Reading source vocabulary from '/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_80s/vocab.txt.100k'...
2020-01-26 12:30:11,820 [INFO :onlinePreprocess] Loaded 100000 source words
2020-01-26 12:30:11,821 [INFO :onlinePreprocess] Reading target vocabulary from '/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_80s/vocab.txt.100k'...
2020-01-26 12:30:12,018 [INFO :onlinePreprocess] Loaded 100000 target words
2020-01-26 12:30:12,018 [INFO :onlinePreprocess] Preparing training ...
2020-01-26 12:30:12,018 [INFO :onlinePreprocess] Processing /idiap/temp/jbello/data/training/neusum/train.src.txt & /idiap/temp/jbello/data/training/neusum/train.tgt.txt ...
2020-01-26 12:30:17,076 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4572)
2020-01-26 12:30:17,080 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4576)
2020-01-26 12:30:17,081 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4576)
2020-01-26 12:30:17,084 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4579)
2020-01-26 12:30:17,084 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4579)
2020-01-26 12:30:17,090 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4584)
2020-01-26 12:30:17,094 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4589)
2020-01-26 12:30:17,103 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4598)
2020-01-26 12:30:17,106 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4601)
2020-01-26 12:30:17,110 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4603)
2020-01-26 12:30:17,124 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4618)
2020-01-26 12:30:17,125 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4618)
2020-01-26 12:30:17,132 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4626)
2020-01-26 12:30:17,133 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4627)
2020-01-26 12:30:17,137 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4631)
2020-01-26 12:30:17,137 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4631)
2020-01-26 12:30:17,141 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4637)
2020-01-26 12:30:17,144 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4638)
2020-01-26 12:30:17,148 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4642)
2020-01-26 12:30:17,152 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4647)
2020-01-26 12:30:17,157 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4654)
2020-01-26 12:30:17,158 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4655)
2020-01-26 12:30:17,159 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4655)
2020-01-26 12:30:17,167 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4660)
2020-01-26 12:30:17,176 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4670)
2020-01-26 12:30:17,185 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4676)
2020-01-26 12:30:17,187 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4678)
2020-01-26 12:30:17,190 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4681)
2020-01-26 12:30:17,191 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4682)
2020-01-26 12:30:17,194 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4685)
2020-01-26 12:30:17,194 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4685)
2020-01-26 12:30:17,198 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4685)
2020-01-26 12:30:17,200 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4688)
2020-01-26 12:30:17,200 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4688)
2020-01-26 12:30:17,213 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4700)
2020-01-26 12:30:17,217 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4704)
2020-01-26 12:30:17,219 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4706)
2020-01-26 12:30:17,220 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4708)
2020-01-26 12:30:17,224 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4712)
2020-01-26 12:30:17,224 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4712)
2020-01-26 12:30:17,225 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4713)
2020-01-26 12:30:17,231 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4719)
2020-01-26 12:30:17,235 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4722)
2020-01-26 12:30:17,240 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4725)
2020-01-26 12:30:17,242 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4727)
2020-01-26 12:30:17,245 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4728)
2020-01-26 12:30:17,250 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4734)
2020-01-26 12:30:17,253 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4735)
2020-01-26 12:30:17,258 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4740)
2020-01-26 12:30:17,260 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4743)
2020-01-26 12:30:17,263 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4749)
2020-01-26 12:30:17,273 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4761)
2020-01-26 12:30:17,284 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4771)
2020-01-26 12:30:17,295 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4780)
2020-01-26 12:30:17,295 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4780)
2020-01-26 12:30:17,298 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4783)
2020-01-26 12:30:17,301 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4786)
2020-01-26 12:30:17,312 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4797)
2020-01-26 12:30:17,316 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4801)
2020-01-26 12:30:17,326 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4809)
2020-01-26 12:30:17,330 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4812)
2020-01-26 12:30:17,385 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4819)
2020-01-26 12:30:17,388 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4822)
2020-01-26 12:30:17,391 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4825)
2020-01-26 12:30:17,393 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4827)
2020-01-26 12:30:17,397 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4829)
2020-01-26 12:30:17,401 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4832)
2020-01-26 12:30:17,407 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4837)
2020-01-26 12:30:17,410 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4838)
2020-01-26 12:30:17,414 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4842)
2020-01-26 12:30:17,426 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4853)
2020-01-26 12:30:17,429 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4856)
2020-01-26 12:30:17,430 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4857)
2020-01-26 12:30:17,447 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4872)
2020-01-26 12:30:17,449 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4873)
2020-01-26 12:30:17,463 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4883)
2020-01-26 12:30:17,468 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4889)
2020-01-26 12:30:17,469 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4891)
2020-01-26 12:30:17,477 [INFO :onlinePreprocess] WARNING: ignoring an empty line (4899)
2020-01-26 12:30:17,491 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4912)
2020-01-26 12:30:17,504 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4927)
2020-01-26 12:30:17,505 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4928)
2020-01-26 12:30:17,511 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4934)
2020-01-26 12:30:17,512 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4934)
2020-01-26 12:30:17,520 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4941)
2020-01-26 12:30:17,523 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4942)
2020-01-26 12:30:17,528 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4946)
2020-01-26 12:30:17,530 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4947)
2020-01-26 12:30:17,531 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4948)
2020-01-26 12:30:17,532 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4948)
2020-01-26 12:30:17,532 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4948)
2020-01-26 12:30:17,534 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4951)
2020-01-26 12:30:17,541 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4958)
2020-01-26 12:30:17,542 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4958)
2020-01-26 12:30:17,542 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4958)
2020-01-26 12:30:17,548 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4961)
2020-01-26 12:30:17,559 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4972)
2020-01-26 12:30:17,564 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4977)
2020-01-26 12:30:17,565 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4977)
2020-01-26 12:30:17,569 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4981)
2020-01-26 12:30:17,572 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (4985)
2020-01-26 12:30:17,586 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5004)
2020-01-26 12:30:17,588 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5007)
2020-01-26 12:30:17,590 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5008)
2020-01-26 12:30:17,591 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5008)
2020-01-26 12:30:17,594 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5013)
2020-01-26 12:30:17,595 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5013)
2020-01-26 12:30:17,596 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5013)
2020-01-26 12:30:17,596 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5014)
2020-01-26 12:30:17,603 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5023)
2020-01-26 12:30:17,604 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5026)
2020-01-26 12:30:17,608 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5028)
2020-01-26 12:30:17,626 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5042)
2020-01-26 12:30:17,628 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5044)
2020-01-26 12:30:17,630 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5046)
2020-01-26 12:30:17,636 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5048)
2020-01-26 12:30:17,636 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5048)
2020-01-26 12:30:17,638 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5049)
2020-01-26 12:30:17,639 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5050)
2020-01-26 12:30:17,644 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5056)
2020-01-26 12:30:17,647 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5059)
2020-01-26 12:30:17,652 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5064)
2020-01-26 12:30:17,660 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5071)
2020-01-26 12:30:17,661 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5073)
2020-01-26 12:30:17,664 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5077)
2020-01-26 12:30:17,667 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5079)
2020-01-26 12:30:17,669 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5082)
2020-01-26 12:30:17,669 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5082)
2020-01-26 12:30:17,672 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5086)
2020-01-26 12:30:17,676 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5088)
2020-01-26 12:30:17,677 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5089)
2020-01-26 12:30:17,679 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5090)
2020-01-26 12:30:17,679 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5091)
2020-01-26 12:30:17,686 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5097)
2020-01-26 12:30:17,689 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5101)
2020-01-26 12:30:17,695 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5107)
2020-01-26 12:30:17,696 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5108)
2020-01-26 12:30:17,704 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5114)
2020-01-26 12:30:17,706 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5116)
2020-01-26 12:30:17,707 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5116)
2020-01-26 12:30:17,708 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5118)
2020-01-26 12:30:17,718 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5128)
2020-01-26 12:30:17,718 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5128)
2020-01-26 12:30:17,726 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5137)
2020-01-26 12:30:17,731 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5138)
2020-01-26 12:30:17,732 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5138)
2020-01-26 12:30:17,736 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5142)
2020-01-26 12:30:17,741 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5145)
2020-01-26 12:30:17,743 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5145)
2020-01-26 12:30:17,746 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5148)
2020-01-26 12:30:17,754 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5157)
2020-01-26 12:30:17,754 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5157)
2020-01-26 12:30:17,756 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5158)
2020-01-26 12:30:17,757 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5158)
2020-01-26 12:30:17,759 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5163)
2020-01-26 12:30:17,761 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5165)
2020-01-26 12:30:17,762 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5165)
2020-01-26 12:30:17,769 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5169)
2020-01-26 12:30:17,769 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5169)
2020-01-26 12:30:17,774 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5173)
2020-01-26 12:30:17,776 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5175)
2020-01-26 12:30:17,778 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5176)
2020-01-26 12:30:17,783 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5179)
2020-01-26 12:30:17,799 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5193)
2020-01-26 12:30:17,803 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5197)
2020-01-26 12:30:17,805 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5200)
2020-01-26 12:30:17,820 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5214)
2020-01-26 12:30:17,824 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5219)
2020-01-26 12:30:17,835 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5228)
2020-01-26 12:30:17,844 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5237)
2020-01-26 12:30:17,847 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5239)
2020-01-26 12:30:17,847 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5239)
2020-01-26 12:30:17,855 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5246)
2020-01-26 12:30:17,864 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5257)
2020-01-26 12:30:17,872 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5263)
2020-01-26 12:30:17,876 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5265)
2020-01-26 12:30:17,877 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5265)
2020-01-26 12:30:17,878 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5266)
2020-01-26 12:30:17,885 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5274)
2020-01-26 12:30:17,885 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5274)
2020-01-26 12:30:17,895 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5280)
2020-01-26 12:30:17,897 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5282)
2020-01-26 12:30:17,898 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5283)
2020-01-26 12:30:17,904 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5287)
2020-01-26 12:30:17,908 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5290)
2020-01-26 12:30:17,913 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5296)
2020-01-26 12:30:17,915 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5298)
2020-01-26 12:30:17,918 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5302)
2020-01-26 12:30:17,923 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5307)
2020-01-26 12:30:17,924 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5309)
2020-01-26 12:30:17,926 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5311)
2020-01-26 12:30:17,929 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5313)
2020-01-26 12:30:17,929 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5313)
2020-01-26 12:30:17,930 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5314)
2020-01-26 12:30:17,933 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5318)
2020-01-26 12:30:17,935 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5320)
2020-01-26 12:30:17,954 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5336)
2020-01-26 12:30:17,967 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5345)
2020-01-26 12:30:17,971 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5348)
2020-01-26 12:30:17,979 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5357)
2020-01-26 12:30:17,983 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5360)
2020-01-26 12:30:17,983 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5360)
2020-01-26 12:30:17,995 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5371)
2020-01-26 12:30:18,000 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5374)
2020-01-26 12:30:18,000 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5374)
2020-01-26 12:30:18,003 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5379)
2020-01-26 12:30:18,005 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5381)
2020-01-26 12:30:18,012 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5382)
2020-01-26 12:30:18,013 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5382)
2020-01-26 12:30:18,013 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5382)
2020-01-26 12:30:18,013 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5382)
2020-01-26 12:30:18,014 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5384)
2020-01-26 12:30:18,024 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5393)
2020-01-26 12:30:18,027 [INFO :onlinePreprocess] WARNING: ignoring an empty line (5397)
2020-01-26 12:30:18,028 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5398)
2020-01-26 12:30:18,032 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5403)
2020-01-26 12:30:18,051 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5417)
2020-01-26 12:30:18,051 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5417)
2020-01-26 12:30:18,054 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5420)
2020-01-26 12:30:18,055 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5421)
2020-01-26 12:30:18,059 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5424)
2020-01-26 12:30:18,063 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5429)
2020-01-26 12:30:18,070 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5436)
2020-01-26 12:30:18,085 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (5453)
